cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
lanthorns,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
lofts,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
luckier,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
maggot,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
Shire,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
sponsors,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
toads,1.4231499051233396e-4,167.3645195174844,8.503295138218734e-7,42
Tullivers,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
whirlwinds,4.743833017077799e-5,167.3645195174844,2.834431712739578e-7,14
brokers,1.4231499051233396e-4,163.47232138917082,8.705754546271561e-7,43
corks,1.4231499051233396e-4,163.47232138917082,8.705754546271561e-7,43
corpses,2.846299810246679e-4,163.47232138917082,1.7411509092543122e-6,86
civilians,9.487666034155598e-5,161.5933291892953,5.871322833531983e-7,29
directress,1.8975332068311195e-4,161.5933291892953,1.1742645667063966e-6,58
neater,9.487666034155598e-5,161.5933291892953,5.871322833531983e-7,29
lobsters,1.4231499051233396e-4,159.75704135759875,8.908213954324388e-7,44
trays,1.4231499051233396e-4,159.75704135759875,8.908213954324388e-7,44
Clutterbuck,1.8975332068311195e-4,158.85445920303604,1.1945105075116793e-6,59
cobwebs,3.795066413662239e-4,158.85445920303604,2.3890210150233586e-6,118
bouche,4.743833017077799e-5,156.20688488298543,3.036891120792405e-7,15
bracket,9.487666034155598e-5,156.20688488298543,6.07378224158481e-7,30
burrows,4.743833017077799e-5,156.20688488298543,3.036891120792405e-7,15
clarionet,9.487666034155598e-5,156.20688488298543,6.07378224158481e-7,30
engineers,9.487666034155598e-5,156.20688488298543,6.07378224158481e-7,30
façade,9.487666034155598e-5,156.20688488298543,6.07378224158481e-7,30
flitches,4.743833017077799e-5,156.20688488298543,3.036891120792405e-7,15
lading,4.743833017077799e-5,156.20688488298543,3.036891120792405e-7,15
storehouses,4.743833017077799e-5,156.20688488298543,3.036891120792405e-7,15
plagues,1.4231499051233396e-4,152.81108303770316,9.313132770430043e-7,46
prevalence,9.487666034155598e-5,151.16795311256655,6.276241649637637e-7,31
thieftaker,1.8975332068311195e-4,151.16795311256655,1.2552483299275275e-6,62
garrets,1.4231499051233396e-4,149.5597833986031,9.515592178482869e-7,47
revellers,1.4231499051233396e-4,149.5597833986031,9.515592178482869e-7,47
applauses,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
attics,9.487666034155598e-5,146.44395457779885,6.478701057690465e-7,32
buns,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
compounds,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
conjurors,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
cottons,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
craftsmen,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
docks,1.4231499051233396e-4,146.44395457779885,9.718051586535696e-7,48
Lawyers,9.487666034155598e-5,146.44395457779885,6.478701057690465e-7,32
malcontents,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
negations,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
pâté,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
piebald,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
skreen,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
valuer,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
vanes,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
varlets,4.743833017077799e-5,146.44395457779885,3.2393505288452323e-7,16
wards,2.846299810246679e-4,146.44395457779885,1.943610317307139e-6,96
couches,1.4231499051233396e-4,143.45530244355805,9.920510994588523e-7,49
mirrors,3.320683111954459e-4,142.6236775018563,2.3282831926075105e-6,115
chests,3.795066413662239e-4,142.00625898453222,2.6724641862973163e-6,132
grandee,9.487666034155598e-5,142.00625898453222,6.681160465743291e-7,33
journeymen,9.487666034155598e-5,142.00625898453222,6.681160465743291e-7,33
mint,1.8975332068311195e-4,142.00625898453222,1.3362320931486582e-6,66
wharves,9.487666034155598e-5,142.00625898453222,6.681160465743291e-7,33
hamper,2.3719165085388995e-4,141.15079959305913,1.6804130868384642e-6,83
afterthought,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
beacons,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
behest,9.487666034155598e-5,137.82960430851656,6.883619873796118e-7,34
blandishment,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
boddice,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
cayenne,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
commonality,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
footpads,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
Halls,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
improvidence,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
jails,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
laps,9.487666034155598e-5,137.82960430851656,6.883619873796118e-7,34
leathery,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
libation,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
mignonette,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
moveables,9.487666034155598e-5,137.82960430851656,6.883619873796118e-7,34
pavements,1.4231499051233396e-4,137.82960430851656,1.0325429810694178e-6,51
pest,1.4231499051233396e-4,137.82960430851656,1.0325429810694178e-6,51
prevention,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
Riches,4.743833017077799e-5,137.82960430851656,3.441809936898059e-7,17
area,6.166982922201138e-4,135.9836721079561,4.535090740383325e-6,224
debtors,2.3719165085388995e-4,134.66110765774607,1.761396850059595e-6,87
candlestick,3.320683111954459e-4,134.44035174355304,2.4700047782444895e-6,122
cutlet,9.487666034155598e-5,133.89161561398754,7.086079281848945e-7,35
exciseman,9.487666034155598e-5,133.89161561398754,7.086079281848945e-7,35
fop,9.487666034155598e-5,133.89161561398754,7.086079281848945e-7,35
apertures,9.487666034155598e-5,130.17240406915454,7.288538689901772e-7,36
ebon,4.743833017077799e-5,130.17240406915454,3.644269344950886e-7,18
emporium,4.743833017077799e-5,130.17240406915454,3.644269344950886e-7,18
epicures,4.743833017077799e-5,130.17240406915454,3.644269344950886e-7,18
flambeaux,4.743833017077799e-5,130.17240406915454,3.644269344950886e-7,18
gooseberry,1.4231499051233396e-4,130.17240406915454,1.093280803485266e-6,54
honeysuckles,4.743833017077799e-5,130.17240406915454,3.644269344950886e-7,18
scavenger,4.743833017077799e-5,130.17240406915454,3.644269344950886e-7,18
sirloin,4.743833017077799e-5,130.17240406915454,3.644269344950886e-7,18
spendthrifts,4.743833017077799e-5,130.17240406915454,3.644269344950886e-7,18
tripe,4.743833017077799e-5,130.17240406915454,3.644269344950886e-7,18
turkies,4.743833017077799e-5,130.17240406915454,3.644269344950886e-7,18
dye,2.846299810246679e-4,128.97816182998798,2.206807547775814e-6,109
wines,6.641366223908918e-4,128.138460255574,5.182960846152372e-6,256
gutter,2.846299810246679e-4,127.80563308607901,2.227053488581097e-6,110
bunches,2.3719165085388995e-4,127.34256919808597,1.8626265540860085e-6,92
compartments,9.487666034155598e-5,126.65423098620441,7.4909980979546e-7,37
patchwork,9.487666034155598e-5,126.65423098620441,7.4909980979546e-7,37
