cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
oscillations,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
pallazzo,1.0102949050827937e-5,49.90110930380578,2.02459408052827e-7,10
perisheth,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
polonies,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
ringin,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
semitone,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
whusky,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
yoursels,5.051474525413968e-6,49.90110930380578,1.012297040264135e-7,5
pinnacle,9.092654145745143e-5,49.35274546530242,1.8423806132807258e-6,91
sinners,1.8185308291490286e-4,49.08305833161224,3.7050071673667343e-6,183
buzzard,1.683824841804656e-5,48.92265618020175,3.441809936898059e-7,17
greener,1.683824841804656e-5,48.92265618020175,3.441809936898059e-7,17
weavers,7.408829303940487e-5,48.79219576372122,1.5184455603962024e-6,75
Figgins,1.1786773892632593e-5,48.51496737870007,2.429512896633924e-7,12
lordling,1.1786773892632593e-5,48.51496737870007,2.429512896633924e-7,12
packmen,1.1786773892632593e-5,48.51496737870007,2.429512896633924e-7,12
portent,1.1786773892632593e-5,48.51496737870007,2.429512896633924e-7,12
aphorism,1.347059873443725e-5,47.52486600362456,2.834431712739578e-7,14
bir,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
daw,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
dule,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
easychair,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
editorship,1.347059873443725e-5,47.52486600362456,2.834431712739578e-7,14
Entrance,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
extortioner,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
footstools,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
Hawkinses,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
jocosity,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
ketchup,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
minims,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
outskirt,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
Provostry,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
redundance,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
sclate,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
sharking,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
sumptuousness,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
surliness,1.347059873443725e-5,47.52486600362456,2.834431712739578e-7,14
taties,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
Wexiö,6.735299367218625e-6,47.52486600362456,1.417215856369789e-7,7
