cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
shell,8.96208510817764e-5,10.956951417564893,8.179360085334211e-6,404
kindling,4.744633292564633e-5,10.950927804910927,4.332631332330498e-6,214
representations,5.2718147695162584e-5,10.940702848977304,4.818533911657283e-6,238
vault,8.434903631226013e-5,10.934959697875478,7.713703446812709e-6,381
lantern,1.5288262831597148e-4,10.928036333377909,1.3989945096450345e-5,691
drunkenness,3.163088861709755e-5,10.92540116667104,2.8951695351554263e-6,143
responsibility,1.370671840074227e-4,10.919527295076056,1.2552483299275274e-5,620
tongues,1.0543629539032517e-4,10.917766365017183,9.657313764119849e-6,477
zest,4.744633292564633e-5,10.899993256981109,4.3528772731357806e-6,215
approach,4.4810425540888193e-4,10.89224501155565,4.113975171633445e-5,2032
garments,1.370671840074227e-4,10.884416274834654,1.259297518088584e-5,622
abominations,1.0543629539032516e-5,10.849530325235826,9.718051586535696e-7,48
Advance,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
agility,3.163088861709755e-5,10.849530325235826,2.915415475960709e-6,144
amethyst,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
booth,2.6359073847581292e-5,10.849530325235826,2.429512896633924e-6,120
brilliancy,7.907722154274387e-5,10.849530325235826,7.288538689901772e-6,360
brocade,1.5815444308548774e-5,10.849530325235826,1.4577077379803545e-6,72
capes,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
Castles,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
coadjutors,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
conceits,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
cone,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
cuckoo,1.0543629539032516e-5,10.849530325235826,9.718051586535696e-7,48
dawdling,1.0543629539032516e-5,10.849530325235826,9.718051586535696e-7,48
disfavour,1.0543629539032516e-5,10.849530325235826,9.718051586535696e-7,48
disturbances,1.5815444308548774e-5,10.849530325235826,1.4577077379803545e-6,72
docks,1.0543629539032516e-5,10.849530325235826,9.718051586535696e-7,48
ferocity,5.2718147695162584e-5,10.849530325235826,4.859025793267848e-6,240
fidgetty,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
fluctuating,2.108725907806503e-5,10.849530325235826,1.943610317307139e-6,96
Furies,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
Fury,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
Gardens,6.32617772341951e-5,10.849530325235826,5.830830951921418e-6,288
grizzly,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
gros,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
haystack,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
hollowness,1.0543629539032516e-5,10.849530325235826,9.718051586535696e-7,48
inadvertence,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
jerks,1.0543629539032516e-5,10.849530325235826,9.718051586535696e-7,48
masks,1.5815444308548774e-5,10.849530325235826,1.4577077379803545e-6,72
mixtures,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
morocco,1.5815444308548774e-5,10.849530325235826,1.4577077379803545e-6,72
nonentity,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
nudge,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
nuisances,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
olives,1.0543629539032516e-5,10.849530325235826,9.718051586535696e-7,48
pores,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
postboy,1.0543629539032516e-5,10.849530325235826,9.718051586535696e-7,48
purveyor,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
relies,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
reliques,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
remedies,3.6902703386613806e-5,10.849530325235826,3.4013180552874935e-6,168
sling,2.108725907806503e-5,10.849530325235826,1.943610317307139e-6,96
soars,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
spud,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
temperature,2.108725907806503e-5,10.849530325235826,1.943610317307139e-6,96
ticking,2.108725907806503e-5,10.849530325235826,1.943610317307139e-6,96
vacuum,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
waft,1.0543629539032516e-5,10.849530325235826,9.718051586535696e-7,48
waiters,4.744633292564633e-5,10.849530325235826,4.373123213941064e-6,216
Wants,5.271814769516258e-6,10.849530325235826,4.859025793267848e-7,24
wells,1.5815444308548774e-5,10.849530325235826,1.4577077379803545e-6,72
tea,9.59470288051959e-4,10.844564865132742,8.84747613190854e-5,4370
drawings,6.32617772341951e-5,10.811988697812865,5.8510768927267e-6,289
grey,6.695204757285648e-4,10.806983147489802,6.195257886416506e-5,3060
precaution,1.1070811015984142e-4,10.806646806163748,1.0244446047473046e-5,506
scarf,4.217451815613006e-5,10.793315142203515,3.9074665754195615e-6,193
villagers,4.217451815613006e-5,10.793315142203515,3.9074665754195615e-6,193
tête,1.4761081354645522e-4,10.78533192094449,1.3686255984371105e-5,676
chaise,2.741343680148454e-4,10.763286046020914,2.5469393533045638e-5,1258
boxes,1.63426257855004e-4,10.762734082633939,1.5184455603962025e-5,750
brisk,7.907722154274387e-5,10.759864785357843,7.34927651231762e-6,363
vassals,2.6359073847581292e-5,10.759864785357843,2.449758837439207e-6,121
policeman,1.0016448062080891e-4,10.755186583277254,9.313132770430042e-6,460
intrusion,8.96208510817764e-5,10.74419507935975,8.341327611776473e-6,412
objects,3.9538610771371936e-4,10.742109232906758,3.680712038400395e-5,1818
Campian,2.108725907806503e-5,10.737679497140611,1.963856258112422e-6,97
competitors,2.108725907806503e-5,10.737679497140611,1.963856258112422e-6,97
debates,2.108725907806503e-5,10.737679497140611,1.963856258112422e-6,97
freak,2.108725907806503e-5,10.737679497140611,1.963856258112422e-6,97
junction,2.108725907806503e-5,10.737679497140611,1.963856258112422e-6,97
spice,2.108725907806503e-5,10.737679497140611,1.963856258112422e-6,97
target,2.108725907806503e-5,10.737679497140611,1.963856258112422e-6,97
disturbance,1.2125173969887394e-4,10.732868708835442,1.1297234969347746e-5,558
invitations,5.798996246467884e-5,10.727625490120817,5.405666195010481e-6,267
stifling,3.6902703386613806e-5,10.721888791997758,3.441809936898059e-6,170
victuals,3.6902703386613806e-5,10.721888791997758,3.441809936898059e-6,170
attraction,1.0543629539032517e-4,10.715585506405755,9.839527231367392e-6,486
north,3.163088861709755e-4,10.700906622150404,2.9559073575712742e-5,1460
asperity,3.163088861709755e-5,10.700906622150402,2.9559073575712744e-6,146
consultations,1.5815444308548774e-5,10.700906622150402,1.4779536787856372e-6,73
endearments,1.5815444308548774e-5,10.700906622150402,1.4779536787856372e-6,73
fluid,1.5815444308548774e-5,10.700906622150402,1.4779536787856372e-6,73
gore,1.5815444308548774e-5,10.700906622150402,1.4779536787856372e-6,73
heartedness,1.5815444308548774e-5,10.700906622150402,1.4779536787856372e-6,73
loads,1.5815444308548774e-5,10.700906622150402,1.4779536787856372e-6,73
mediocrity,1.5815444308548774e-5,10.700906622150402,1.4779536787856372e-6,73
misanthropy,1.5815444308548774e-5,10.700906622150402,1.4779536787856372e-6,73
pleadings,1.5815444308548774e-5,10.700906622150402,1.4779536787856372e-6,73
voce,1.5815444308548774e-5,10.700906622150402,1.4779536787856372e-6,73
interchange,4.217451815613006e-5,10.682614474078349,3.947958457030127e-6,195
settlement,1.1070811015984142e-4,10.680006413904016,1.0365921692304743e-5,512
coronet,5.2718147695162584e-5,10.671669172363107,4.940009556488979e-6,244
manse,2.6359073847581292e-5,10.671669172363107,2.4700047782444895e-6,122
lecture,1.1597992492935768e-4,10.667694621460923,1.087207021243681e-5,537
superstition,1.0543629539032517e-4,10.649845718022895,9.900265053783241e-6,489
sturdy,6.853359200371135e-5,10.644822205891753,6.438209176079899e-6,318
alertness,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
alighting,2.108725907806503e-5,10.628111339006523,1.9841021989177046e-6,98
bales,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
crackling,2.108725907806503e-5,10.628111339006523,1.9841021989177046e-6,98
curs,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
elocution,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
equilibrium,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
factories,2.108725907806503e-5,10.628111339006523,1.9841021989177046e-6,98
folios,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
framing,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
globes,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
households,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
litigation,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
materials,1.370671840074227e-4,10.628111339006523,1.289666429296508e-5,637
messmates,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
oranges,2.108725907806503e-5,10.628111339006523,1.9841021989177046e-6,98
sketches,4.217451815613006e-5,10.628111339006523,3.968204397835409e-6,196
sooty,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
tatters,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
thunders,1.0543629539032516e-5,10.628111339006523,9.920510994588523e-7,49
shawl,1.8451351693306905e-4,10.62191780093018,1.7371017210932556e-5,858
association,8.96208510817764e-5,10.615367800230738,8.442557315802885e-6,417
shelves,6.853359200371135e-5,10.611452857283943,6.458455116885181e-6,319
fish,2.530471089367804e-4,10.610067007361351,2.384971826862302e-5,1178
chain,2.3723166462823162e-4,10.60406583823954,2.2371764589837383e-5,1105
allowances,2.6359073847581292e-5,10.584907634376416,2.4902507190497723e-6,123
gentleness,1.3179536923790645e-4,10.584907634376416,1.245125359524886e-5,615
whims,2.6359073847581292e-5,10.584907634376416,2.4902507190497723e-6,123
bits,9.489266585129265e-5,10.580128895038097,8.968951776740237e-6,443
invention,8.434903631226013e-5,10.57416153525522,7.976900677281385e-6,394
tool,4.217451815613006e-5,10.57416153525522,3.988450338640692e-6,197
speculation,1.0016448062080891e-4,10.571337239973369,9.475100296872304e-6,468
Rector,8.96208510817764e-5,10.56469778686448,8.483049197413452e-6,419
steward,1.9505714647210156e-4,10.564016369308568,1.8464298014417822e-5,912
screams,4.744633292564633e-5,10.55629977590513,4.494598858772759e-6,222
assailants,3.163088861709755e-5,10.556299775905126,2.99639923918184e-6,148
counterpart,1.5815444308548774e-5,10.556299775905126,1.49819961959092e-6,74
Deputy,1.5815444308548774e-5,10.556299775905126,1.49819961959092e-6,74
interviews,3.163088861709755e-5,10.556299775905126,2.99639923918184e-6,148
payments,1.5815444308548774e-5,10.556299775905126,1.49819961959092e-6,74
propensities,5.2718147695162584e-5,10.542053757314163,5.000747378904827e-6,247
evening,0.0026464510142971617,10.541543657938808,2.510496659855055e-4,12400
blaze,1.265235544683902e-4,10.538498258576452,1.2005842897532641e-5,593
restlessness,5.798996246467884e-5,10.530426492140654,5.5068958990368944e-6,272
boyhood,6.32617772341951e-5,10.520756679016559,6.013044419168962e-6,297
berries,2.108725907806503e-5,10.520756679016557,2.0043481397229874e-6,99
viper,2.108725907806503e-5,10.520756679016557,2.0043481397229874e-6,99
holidays,8.96208510817764e-5,10.514509198803367,8.523541079024016e-6,421
coincidence,4.744633292564633e-5,10.508962108748603,4.514844799578042e-6,223
hall,8.329467335835688e-4,10.508663855247573,7.926285825268177e-5,3915
fatality,2.6359073847581292e-5,10.49954547603467,2.510496659855055e-6,124
manufacturing,2.6359073847581292e-5,10.49954547603467,2.510496659855055e-6,124
misgivings,5.2718147695162584e-5,10.49954547603467,5.02099331971011e-6,248
sward,2.6359073847581292e-5,10.49954547603467,2.510496659855055e-6,124
coats,1.1597992492935768e-4,10.491853501326952,1.1054283679684355e-5,546
attendance,2.161444055501666e-4,10.487168801603195,2.0610367739777788e-5,1018
quieter,3.163088861709755e-5,10.485452126402409,3.016645179987122e-6,149
patients,6.853359200371135e-5,10.480041676388785,6.539438880106312e-6,323
track,1.7396988739403654e-4,10.479058558032653,1.6601671460331813e-5,820
errands,3.6902703386613806e-5,10.475408589882866,3.52279370011919e-6,174
grate,8.434903631226013e-5,10.4678885550014,8.057884440502514e-6,398
candles,1.5288262831597148e-4,10.45882701712484,1.4617569261414109e-5,722
crow,5.2718147695162584e-5,10.457378626733327,5.041239260515392e-6,249
forms,3.163088861709755e-4,10.457378626733325,3.0247435563092355e-5,1494
accord,1.1070811015984142e-4,10.455379127951923,1.0588627041162853e-5,523
exposure,5.798996246467884e-5,10.453562065190722,5.54738778064746e-6,274
hat,9.963729914385729e-4,10.43985353315013,9.543936495610264e-5,4714
cellar,1.0016448062080891e-4,10.437522844530669,9.596575941704e-6,474
horseback,1.4233899877693897e-4,10.431002449188153,1.364576410276054e-5,674
memorials,1.5815444308548774e-5,10.415549112226394,1.5184455603962024e-6,75
railings,3.163088861709755e-5,10.415549112226394,3.036891120792405e-6,150
25th,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
7th,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
abettor,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
apparitions,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
awfulness,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
bigot,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
braids,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
brilliants,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
bun,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
chinking,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
Claret,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
courtesies,2.108725907806503e-5,10.415549112226392,2.02459408052827e-6,100
cowslips,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
Days,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
dearth,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
ditch,7.380540677322761e-5,10.415549112226392,7.086079281848945e-6,350
enactment,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
faithlessness,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
farms,4.217451815613006e-5,10.415549112226392,4.04918816105654e-6,200
felicitations,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
firearms,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
frigidity,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
gigs,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
gouvernante,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
gracefulness,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
grouping,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
handicraft,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
hippopotamus,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
inference,4.217451815613006e-5,10.415549112226392,4.04918816105654e-6,200
juggling,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
lustres,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
metropolis,8.434903631226013e-5,10.415549112226392,8.09837632211308e-6,400
mongers,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
nineteenth,3.6902703386613806e-5,10.415549112226392,3.5430396409244725e-6,175
obstructions,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
opposites,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
Piazza,2.108725907806503e-5,10.415549112226392,2.02459408052827e-6,100
plaguy,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
Redeemer,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
rehearsals,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
remittance,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
repulse,3.6902703386613806e-5,10.415549112226392,3.5430396409244725e-6,175
rhinoceros,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
rosary,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
sapphire,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
sedateness,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
superciliousness,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
talkers,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
teacups,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
thumps,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
truthfulness,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
tube,2.108725907806503e-5,10.415549112226392,2.02459408052827e-6,100
twitter,5.271814769516258e-6,10.415549112226392,5.061485201320675e-7,25
webs,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
wraps,1.0543629539032516e-5,10.415549112226392,1.012297040264135e-6,50
memories,1.0016448062080891e-4,10.393667706528438,9.637067823314565e-6,476
copper,5.798996246467884e-5,10.377811615442964,5.587879662258025e-6,276
glare,1.1070811015984142e-4,10.376021411610733,1.0669610804383984e-5,527
toilette,5.2718147695162584e-5,10.374052900623898,5.081731142125958e-6,251
proprietor,8.96208510817764e-5,10.36676433886702,8.645016723855713e-6,427
shines,4.217451815613006e-5,10.363730459926758,4.0694341018618224e-6,201
reed,3.6902703386613806e-5,10.356369855906925,3.5632855817297552e-6,176
ripe,6.853359200371135e-5,10.35184544793143,6.620422643327443e-6,327
shroud,3.163088861709755e-5,10.346571965787808,3.0571370615976876e-6,151
trades,3.163088861709755e-5,10.346571965787808,3.0571370615976876e-6,151
carts,5.798996246467884e-5,10.340346591560499,5.608125603063308e-6,277
hum,1.1070811015984142e-4,10.336792597200107,1.0710102685994548e-5,529
covers,5.2718147695162584e-5,10.332886024034119,5.101977082931241e-6,252
scar,2.6359073847581292e-5,10.332886024034119,2.5509885414656204e-6,126
tenantry,2.6359073847581292e-5,10.332886024034119,2.5509885414656204e-6,126
fainter,4.744633292564633e-5,10.323782159695764,4.595828562799173e-6,227
verge,9.489266585129265e-5,10.323782159695764,9.191657125598346e-6,454
fires,1.1070811015984142e-4,10.317289214941239,1.0730348626799832e-5,530
lamps,1.265235544683902e-4,10.312424863590488,1.2269040128001317e-5,606
gamekeeper,2.108725907806503e-5,10.312424863590486,2.044840021333553e-6,101
scorching,2.108725907806503e-5,10.312424863590486,2.044840021333553e-6,101
stools,2.108725907806503e-5,10.312424863590486,2.044840021333553e-6,101
twig,2.108725907806503e-5,10.312424863590486,2.044840021333553e-6,101
posts,5.798996246467884e-5,10.30315110022395,5.628371543868591e-6,278
accommodation,1.1070811015984142e-4,10.297859291749258,1.0750594567605115e-5,531
splendour,2.0032896124161782e-4,10.296328466821096,1.9456349113876674e-5,961
appendage,1.5815444308548774e-5,10.27850241338131,1.5386915012014852e-6,76
Cloisterham,1.5815444308548774e-5,10.27850241338131,1.5386915012014852e-6,76
clover,1.5815444308548774e-5,10.27850241338131,1.5386915012014852e-6,76
estrangement,3.163088861709755e-5,10.27850241338131,3.0773830024029703e-6,152
gammon,1.5815444308548774e-5,10.27850241338131,1.5386915012014852e-6,76
halo,3.163088861709755e-5,10.27850241338131,3.0773830024029703e-6,152
incumbrance,1.5815444308548774e-5,10.27850241338131,1.5386915012014852e-6,76
loquacity,1.5815444308548774e-5,10.27850241338131,1.5386915012014852e-6,76
plaster,3.163088861709755e-5,10.27850241338131,3.0773830024029703e-6,152
thankfulness,4.744633292564633e-5,10.27850241338131,4.6160745036044555e-6,228
volcano,1.5815444308548774e-5,10.27850241338131,1.5386915012014852e-6,76
chamber,8.276749188140525e-4,10.276779855577825,8.053835252341459e-5,3978
tobacco,1.5288262831597148e-4,10.273840961039639,1.4880766491882785e-5,735
staircase,2.0560077601113408e-4,10.26810958990974,2.0023235456424592e-5,989
hazel,4.217451815613006e-5,10.261624741109747,4.109925983472388e-6,203
profusion,6.853359200371135e-5,10.257737762041144,6.6811604657432915e-6,330
scarlet,1.63426257855004e-4,10.25673514863463,1.5933555413757485e-5,787
perforce,2.6359073847581292e-5,10.25152471675826,2.571234482270903e-6,127
pert,2.6359073847581292e-5,10.25152471675826,2.571234482270903e-6,127
quay,2.6359073847581292e-5,10.25152471675826,2.571234482270903e-6,127
pieces,3.532115895575893e-4,10.214311922118974,3.4580066895422853e-5,1708
coins,3.163088861709755e-5,10.211322659045484,3.097628943208253e-6,153
crucifix,5.2718147695162584e-5,10.211322659045484,5.162714905347089e-6,255
institution,5.2718147695162584e-5,10.211322659045484,5.162714905347089e-6,255
mayor,3.163088861709755e-5,10.211322659045484,3.097628943208253e-6,153
adieux,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
Ana,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
astir,2.108725907806503e-5,10.211322659045482,2.0650859621388355e-6,102
betrayal,2.108725907806503e-5,10.211322659045482,2.0650859621388355e-6,102
chandler,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
collections,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
degeneracy,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
edging,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
embodiment,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
fervor,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
flinty,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
grudging,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
hardening,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
kerchief,2.108725907806503e-5,10.211322659045482,2.0650859621388355e-6,102
likings,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
manufactures,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
nails,8.434903631226013e-5,10.211322659045482,8.260343848555342e-6,408
Orders,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
pest,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
petting,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
ravens,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
treads,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
trustees,2.108725907806503e-5,10.211322659045482,2.0650859621388355e-6,102
vacuity,1.0543629539032516e-5,10.211322659045482,1.0325429810694178e-6,51
extent,3.1103707140145925e-4,10.201152018946832,3.0490386852755746e-5,1506
glass,0.001080722027750833,10.196693256955161,1.0598750011565493e-4,5235
cattle,1.4233899877693897e-4,10.189124131525817,1.3969699155645064e-5,690
coach,5.166378474125934e-4,10.18279941139452,5.073632765803845e-5,2506
courts,1.0016448062080891e-4,10.179806231085466,9.839527231367392e-6,486
trunk,1.0016448062080891e-4,10.179806231085466,9.839527231367392e-6,486
closet,1.1597992492935768e-4,10.175047978196298,1.139846467337416e-5,563
curate,1.1597992492935768e-4,10.175047978196298,1.139846467337416e-5,563
books,8.645776222006664e-4,10.169981271761898,8.501270544138206e-5,4199
monsieur,6.853359200371135e-5,10.165325710130864,6.741898288159139e-6,333
entertainments,4.217451815613006e-5,10.161511329001359,4.150417865082953e-6,205
nurses,4.217451815613006e-5,10.161511329001359,4.150417865082953e-6,205
novels,8.96208510817764e-5,10.152771497009674,8.827230191103257e-6,436
exception,1.370671840074227e-4,10.150085341749858,1.3504042517123562e-5,667
road,0.0013864872843827758,10.148523327339735,1.3661960855404766e-4,6748
achievement,3.163088861709755e-5,10.14501536905168,3.1178748840135358e-6,154
counterpane,1.5815444308548774e-5,10.14501536905168,1.5589374420067679e-6,77
donkeys,1.5815444308548774e-5,10.14501536905168,1.5589374420067679e-6,77
extremes,3.163088861709755e-5,10.14501536905168,3.1178748840135358e-6,154
moisture,3.163088861709755e-5,10.14501536905168,3.1178748840135358e-6,154
shifts,1.5815444308548774e-5,10.14501536905168,1.5589374420067679e-6,77
orange,6.853359200371135e-5,10.134890603214304,6.762144228964422e-6,334
quest,6.853359200371135e-5,10.134890603214304,6.762144228964422e-6,334
interval,2.794061827843617e-4,10.132601008590287,2.7574971376795038e-5,1362
kinder,5.2718147695162584e-5,10.131857113060693,5.203206786957654e-6,257
street,0.001001644806208089,10.129782613242295,9.888117489300071e-5,4884
woods,3.1103707140145925e-4,10.127181898835813,3.071309220161386e-5,1517
despondency,7.380540677322761e-5,10.126228303553436,7.288538689901772e-6,360
scholars,5.798996246467884e-5,10.121116628488545,5.729601247895004e-6,283
ostentation,2.108725907806503e-5,10.112183604103294,2.0853319029441182e-6,103
ruddy,6.32617772341951e-5,10.112183604103294,6.255995708832355e-6,309
tranquil,1.4761081354645522e-4,10.112183604103294,1.4597323320608828e-5,721
specimens,4.744633292564633e-5,10.101286854529908,4.697058266825586e-6,232
perch,2.6359073847581292e-5,10.092586349056583,2.611726363881468e-6,129
precedence,2.6359073847581292e-5,10.092586349056583,2.611726363881468e-6,129
threadbare,2.6359073847581292e-5,10.092586349056583,2.611726363881468e-6,129
trumpery,2.6359073847581292e-5,10.092586349056583,2.611726363881468e-6,129
rouge,3.163088861709755e-5,10.079563656993283,3.1381208248188185e-6,155
bustle,1.3179536923790645e-4,10.076963150373832,1.3078877760212624e-5,646
schoolmaster,1.0543629539032517e-4,10.073064905441386,1.0467151396331156e-5,517
plank,4.217451815613006e-5,10.063332475581056,4.190909746693519e-6,207
trifles,8.434903631226013e-5,10.039083481663992,8.40206543419232e-6,415
stiff,1.897853317025853e-4,10.036396360817724,1.890970871213404e-5,934
beam,1.0016448062080891e-4,10.035265371820561,9.981248817004372e-6,493
sounds,3.637552190966218e-4,10.020536652866998,3.6300971863871885e-5,1793
earthquake,2.6359073847581292e-5,10.014951069448456,2.631972304686751e-6,130
scraps,4.744633292564633e-5,10.014951069448456,4.737550148436152e-6,234
affirms,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
anomalies,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
antithesis,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
atop,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
baize,2.108725907806503e-5,10.014951069448454,2.105577843749401e-6,104
bedclothes,1.0543629539032516e-5,10.014951069448454,1.0527889218747005e-6,52
beholder,1.5815444308548774e-5,10.014951069448454,1.5791833828120506e-6,78
breathings,1.0543629539032516e-5,10.014951069448454,1.0527889218747005e-6,52
bulldog,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
cartridge,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
castaway,1.0543629539032516e-5,10.014951069448454,1.0527889218747005e-6,52
centinel,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
clumsiness,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
contadina,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
Convention,1.0543629539032516e-5,10.014951069448454,1.0527889218747005e-6,52
cracker,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
crane,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
crests,1.0543629539032516e-5,10.014951069448454,1.0527889218747005e-6,52
donna,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
dowry,1.5815444308548774e-5,10.014951069448454,1.5791833828120506e-6,78
exploration,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
fidgety,1.0543629539032516e-5,10.014951069448454,1.0527889218747005e-6,52
footmarks,5.271814769516258e-6,10.014951069448454,5.263944609373502e-7,26
