cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
gayety,1.0513588813541503e-4,129.82341639068497,8.09837632211308e-7,40
insolvency,5.256794406770751e-5,129.82341639068497,4.04918816105654e-7,20
juvenility,5.256794406770751e-5,129.82341639068497,4.04918816105654e-7,20
mattresses,5.256794406770751e-5,129.82341639068497,4.04918816105654e-7,20
panelling,5.256794406770751e-5,129.82341639068497,4.04918816105654e-7,20
pomegranate,5.256794406770751e-5,129.82341639068497,4.04918816105654e-7,20
quills,5.256794406770751e-5,129.82341639068497,4.04918816105654e-7,20
sills,5.256794406770751e-5,129.82341639068497,4.04918816105654e-7,20
tester,5.256794406770751e-5,129.82341639068497,4.04918816105654e-7,20
tragedies,2.1027177627083005e-4,129.82341639068497,1.619675264422616e-6,80
voracity,5.256794406770751e-5,129.82341639068497,4.04918816105654e-7,20
Astonishment,5.256794406770751e-5,123.6413489435095,4.251647569109367e-7,21
cashier,5.256794406770751e-5,123.6413489435095,4.251647569109367e-7,21
coffer,5.256794406770751e-5,123.6413489435095,4.251647569109367e-7,21
cones,5.256794406770751e-5,123.6413489435095,4.251647569109367e-7,21
fissure,5.256794406770751e-5,123.6413489435095,4.251647569109367e-7,21
housetops,5.256794406770751e-5,123.6413489435095,4.251647569109367e-7,21
instalments,5.256794406770751e-5,123.6413489435095,4.251647569109367e-7,21
midden,5.256794406770751e-5,123.6413489435095,4.251647569109367e-7,21
repasts,5.256794406770751e-5,123.6413489435095,4.251647569109367e-7,21
ys,5.256794406770751e-5,123.6413489435095,4.251647569109367e-7,21
enlargement,1.5770383220312253e-4,123.64134894350947,1.2754942707328102e-6,63
bedsteads,5.256794406770751e-5,118.02128762789542,4.454106977162194e-7,22
Experience,1.5770383220312253e-4,118.02128762789542,1.3362320931486582e-6,66
glue,5.256794406770751e-5,118.02128762789542,4.454106977162194e-7,22
Indignation,5.256794406770751e-5,118.02128762789542,4.454106977162194e-7,22
niches,5.256794406770751e-5,118.02128762789542,4.454106977162194e-7,22
prongs,5.256794406770751e-5,118.02128762789542,4.454106977162194e-7,22
reet,5.256794406770751e-5,118.02128762789542,4.454106977162194e-7,22
régime,5.256794406770751e-5,118.02128762789542,4.454106977162194e-7,22
wheer,5.256794406770751e-5,118.02128762789542,4.454106977162194e-7,22
practitioners,1.5770383220312253e-4,116.25977587225519,1.3564780339539409e-6,67
shelf,7.885191610156126e-4,115.91376463454014,6.802636110574987e-6,336
knobs,1.0513588813541503e-4,115.39859234727552,9.110673362377215e-7,45
aberration,5.256794406770751e-5,112.88992729624779,4.6565663852150213e-7,23
activities,5.256794406770751e-5,112.88992729624779,4.6565663852150213e-7,23
bunches,2.1027177627083005e-4,112.88992729624779,1.8626265540860085e-6,92
citron,5.256794406770751e-5,112.88992729624779,4.6565663852150213e-7,23
developement,5.256794406770751e-5,112.88992729624779,4.6565663852150213e-7,23
fob,5.256794406770751e-5,112.88992729624779,4.6565663852150213e-7,23
inanition,5.256794406770751e-5,112.88992729624779,4.6565663852150213e-7,23
percentage,5.256794406770751e-5,112.88992729624779,4.6565663852150213e-7,23
ringleaders,5.256794406770751e-5,112.88992729624779,4.6565663852150213e-7,23
rosewood,5.256794406770751e-5,112.88992729624779,4.6565663852150213e-7,23
spasms,1.0513588813541503e-4,112.88992729624779,9.313132770430043e-7,46
tan,1.0513588813541503e-4,112.88992729624779,9.313132770430043e-7,46
Visitors,5.256794406770751e-5,112.88992729624779,4.6565663852150213e-7,23
crib,2.1027177627083005e-4,110.48801394951913,1.9031184356965737e-6,94
Powers,1.5770383220312253e-4,109.7099293442408,1.4374617971750718e-6,71
bleu,1.0513588813541503e-4,108.1861803255708,9.718051586535696e-7,48
broils,5.256794406770751e-5,108.1861803255708,4.859025793267848e-7,24
chuckles,5.256794406770751e-5,108.1861803255708,4.859025793267848e-7,24
Furies,5.256794406770751e-5,108.1861803255708,4.859025793267848e-7,24
glitters,5.256794406770751e-5,108.1861803255708,4.859025793267848e-7,24
nonentity,5.256794406770751e-5,108.1861803255708,4.859025793267848e-7,24
upholstery,5.256794406770751e-5,108.1861803255708,4.859025793267848e-7,24
dignitary,1.5770383220312253e-4,105.26222950596076,1.49819961959092e-6,74
Balls,5.256794406770751e-5,103.85873311254797,5.061485201320675e-7,25
gouvernante,5.256794406770751e-5,103.85873311254797,5.061485201320675e-7,25
ordnance,5.256794406770751e-5,103.85873311254797,5.061485201320675e-7,25
singularities,5.256794406770751e-5,103.85873311254797,5.061485201320675e-7,25
sluggard,5.256794406770751e-5,103.85873311254797,5.061485201320675e-7,25
earthenware,1.0513588813541503e-4,101.8222873652431,1.0325429810694178e-6,51
handmaid,1.0513588813541503e-4,101.8222873652431,1.0325429810694178e-6,51
soap,3.1540766440624505e-4,100.50845139923996,3.1381208248188185e-6,155
glassful,5.256794406770751e-5,99.86416645437305,5.263944609373502e-7,26
liquids,5.256794406770751e-5,99.86416645437305,5.263944609373502e-7,26
ravisher,5.256794406770751e-5,99.86416645437305,5.263944609373502e-7,26
shavings,5.256794406770751e-5,99.86416645437305,5.263944609373502e-7,26
storehouse,5.256794406770751e-5,99.86416645437305,5.263944609373502e-7,26
Tudors,5.256794406770751e-5,99.86416645437305,5.263944609373502e-7,26
crags,2.1027177627083005e-4,97.06423655378315,2.166315666165249e-6,107
Boards,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
cept,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
cour,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
doorpost,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
hyacinths,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
ignoramus,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
occupier,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
peacefulness,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
potatoe,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
prerogatives,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
proprietorship,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
Revelations,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
saucepans,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
schoolmasters,5.256794406770751e-5,96.1654936227296,5.46640401742633e-7,27
tortoise,1.0513588813541503e-4,96.1654936227296,1.093280803485266e-6,54
tiles,1.5770383220312253e-4,96.16549362272958,1.6399212052278988e-6,81
mastiff,1.5770383220312253e-4,94.99274370050118,1.6601671460331815e-6,82
waggoner,1.5770383220312253e-4,94.99274370050118,1.6601671460331815e-6,82
bedrooms,2.1027177627083005e-4,94.41703010231635,2.227053488581097e-6,110
drawers,6.833832728801977e-4,94.28516274183825,7.248046808291207e-6,358
adultery,5.256794406770751e-5,92.73101170763212,5.668863425479156e-7,28
avocation,5.256794406770751e-5,92.73101170763212,5.668863425479156e-7,28
bureau,2.1027177627083005e-4,92.73101170763212,2.2675453701916623e-6,112
carnations,5.256794406770751e-5,92.73101170763212,5.668863425479156e-7,28
contours,5.256794406770751e-5,92.73101170763212,5.668863425479156e-7,28
Directors,1.0513588813541503e-4,92.73101170763212,1.1337726850958312e-6,56
flooring,1.0513588813541503e-4,92.73101170763212,1.1337726850958312e-6,56
hasna,5.256794406770751e-5,92.73101170763212,5.668863425479156e-7,28
inconsistencies,1.0513588813541503e-4,92.73101170763212,1.1337726850958312e-6,56
laxity,5.256794406770751e-5,92.73101170763212,5.668863425479156e-7,28
notification,5.256794406770751e-5,92.73101170763212,5.668863425479156e-7,28
pannels,5.256794406770751e-5,92.73101170763212,5.668863425479156e-7,28
pincushions,5.256794406770751e-5,92.73101170763212,5.668863425479156e-7,28
pock,5.256794406770751e-5,92.73101170763212,5.668863425479156e-7,28
skylights,5.256794406770751e-5,92.73101170763212,5.668863425479156e-7,28
storing,5.256794406770751e-5,92.73101170763212,5.668863425479156e-7,28
buttons,8.410871050833202e-4,92.11417570957691,9.130919303182499e-6,451
19th,5.256794406770751e-5,89.5333906142655,5.871322833531983e-7,29
Acts,5.256794406770751e-5,89.5333906142655,5.871322833531983e-7,29
captors,5.256794406770751e-5,89.5333906142655,5.871322833531983e-7,29
freedoms,5.256794406770751e-5,89.5333906142655,5.871322833531983e-7,29
ladle,5.256794406770751e-5,89.5333906142655,5.871322833531983e-7,29
neater,5.256794406770751e-5,89.5333906142655,5.871322833531983e-7,29
peu,1.0513588813541503e-4,89.5333906142655,1.1742645667063966e-6,58
pincushion,5.256794406770751e-5,89.5333906142655,5.871322833531983e-7,29
recapitulation,5.256794406770751e-5,89.5333906142655,5.871322833531983e-7,29
senators,5.256794406770751e-5,89.5333906142655,5.871322833531983e-7,29
Curiosity,1.0513588813541503e-4,88.01587551910845,1.1945105075116793e-6,59
larder,1.5770383220312253e-4,87.52140430832694,1.8018887316701603e-6,89
precipitation,2.1027177627083005e-4,87.27624631306553,2.4092669558286414e-6,119
willows,2.1027177627083005e-4,87.27624631306553,2.4092669558286414e-6,119
architects,5.256794406770751e-5,86.54894426045664,6.07378224158481e-7,30
cranny,5.256794406770751e-5,86.54894426045664,6.07378224158481e-7,30
declension,5.256794406770751e-5,86.54894426045664,6.07378224158481e-7,30
dimmer,5.256794406770751e-5,86.54894426045664,6.07378224158481e-7,30
inventory,1.0513588813541503e-4,86.54894426045664,1.214756448316962e-6,60
iota,5.256794406770751e-5,86.54894426045664,6.07378224158481e-7,30
sitter,5.256794406770751e-5,86.54894426045664,6.07378224158481e-7,30
stricter,5.256794406770751e-5,86.54894426045664,6.07378224158481e-7,30
tilting,5.256794406770751e-5,86.54894426045664,6.07378224158481e-7,30
bedchamber,2.1027177627083005e-4,85.83366372937849,2.449758837439207e-6,121
heritors,1.0513588813541503e-4,85.13010910864587,1.2350023891222448e-6,61
mitigation,1.0513588813541503e-4,85.13010910864587,1.2350023891222448e-6,61
thistles,1.0513588813541503e-4,85.13010910864587,1.2350023891222448e-6,61
unfailing,1.0513588813541503e-4,85.13010910864587,1.2350023891222448e-6,61
utensils,1.0513588813541503e-4,85.13010910864587,1.2350023891222448e-6,61
affectations,5.256794406770751e-5,83.75704283269997,6.276241649637637e-7,31
emergence,5.256794406770751e-5,83.75704283269997,6.276241649637637e-7,31
gell,5.256794406770751e-5,83.75704283269997,6.276241649637637e-7,31
muses,5.256794406770751e-5,83.75704283269997,6.276241649637637e-7,31
nativity,5.256794406770751e-5,83.75704283269997,6.276241649637637e-7,31
pickpocket,5.256794406770751e-5,83.75704283269997,6.276241649637637e-7,31
rheumatics,5.256794406770751e-5,83.75704283269997,6.276241649637637e-7,31
apprentice,3.679756084739526e-4,82.99213833194472,4.4338610363569114e-6,219
topmost,1.5770383220312253e-4,82.86601046213933,1.9031184356965737e-6,94
Lowood,1.0513588813541503e-4,82.42756596233966,1.2754942707328102e-6,63
surge,1.0513588813541503e-4,82.42756596233966,1.2754942707328102e-6,63
anchors,5.256794406770751e-5,81.1396352441781,6.478701057690465e-7,32
disapproves,5.256794406770751e-5,81.1396352441781,6.478701057690465e-7,32
fittings,5.256794406770751e-5,81.1396352441781,6.478701057690465e-7,32
missions,5.256794406770751e-5,81.1396352441781,6.478701057690465e-7,32
repartees,5.256794406770751e-5,81.1396352441781,6.478701057690465e-7,32
strictures,5.256794406770751e-5,81.1396352441781,6.478701057690465e-7,32
triangle,5.256794406770751e-5,81.1396352441781,6.478701057690465e-7,32
velvets,5.256794406770751e-5,81.1396352441781,6.478701057690465e-7,32
remnants,2.1027177627083005e-4,79.89133316349844,2.631972304686751e-6,130
teller,1.0513588813541503e-4,79.89133316349844,1.3159861523433754e-6,65
adjuration,1.0513588813541503e-4,78.68085841859696,1.3362320931486582e-6,66
chests,2.1027177627083005e-4,78.68085841859696,2.6724641862973163e-6,132
deans,5.256794406770751e-5,78.68085841859696,6.681160465743291e-7,33
parody,5.256794406770751e-5,78.68085841859696,6.681160465743291e-7,33
prevarication,5.256794406770751e-5,78.68085841859696,6.681160465743291e-7,33
racket,5.256794406770751e-5,78.68085841859696,6.681160465743291e-7,33
repeater,5.256794406770751e-5,78.68085841859696,6.681160465743291e-7,33
substitutes,5.256794406770751e-5,78.68085841859696,6.681160465743291e-7,33
toilettes,5.256794406770751e-5,78.68085841859696,6.681160465743291e-7,33
waterside,5.256794406770751e-5,78.68085841859696,6.681160465743291e-7,33
crockery,1.5770383220312253e-4,78.68085841859694,2.0043481397229874e-6,99
