cur.correlates,cur.frequencies,obs.exp,corpus.frequencies,corpus.counts
graveyard,8.45512232448223e-5,97.12107410727918,8.705754546271561e-7,43
nave,1.3105439602947456e-4,96.61372521268892,1.3564780339539409e-6,67
farces,2.536536697344669e-5,96.37398892183857,2.631972304686751e-7,13
churchman,1.395095183539568e-4,95.70472510988137,1.4577077379803545e-6,72
grubs,2.1137805811205574e-5,94.91377696847739,2.227053488581097e-7,11
hea,2.1137805811205574e-5,94.91377696847739,2.227053488581097e-7,11
knowingness,2.1137805811205574e-5,94.91377696847739,2.227053488581097e-7,11
monotone,2.1137805811205574e-5,94.91377696847739,2.227053488581097e-7,11
porches,2.1137805811205574e-5,94.91377696847739,2.227053488581097e-7,11
Reformer,2.1137805811205574e-5,94.91377696847739,2.227053488581097e-7,11
snowdrift,2.1137805811205574e-5,94.91377696847739,2.227053488581097e-7,11
stannin,2.1137805811205574e-5,94.91377696847739,2.227053488581097e-7,11
aisles,1.3528195719171568e-4,94.11168871240575,1.4374617971750718e-6,71
gravestone,3.804805046017003e-5,93.96463919879261,4.04918816105654e-7,20
sills,3.804805046017003e-5,93.96463919879261,4.04918816105654e-7,20
brasses,1.691024464896446e-5,92.80458192473344,1.822134672475443e-7,9
crammer,1.691024464896446e-5,92.80458192473344,1.822134672475443e-7,9
Dies,1.691024464896446e-5,92.80458192473344,1.822134672475443e-7,9
licenses,1.691024464896446e-5,92.80458192473344,1.822134672475443e-7,9
Nonconformists,1.691024464896446e-5,92.80458192473344,1.822134672475443e-7,9
obliviousness,1.691024464896446e-5,92.80458192473344,1.822134672475443e-7,9
sarvice,3.382048929792892e-5,92.80458192473344,3.644269344950886e-7,18
tressels,1.691024464896446e-5,92.80458192473344,1.822134672475443e-7,9
cardinals,5.9185856271375605e-5,91.35451033215948,6.478701057690465e-7,32
Animals,1.2682683486723344e-5,89.49013257027867,1.417215856369789e-7,7
bir,1.2682683486723344e-5,89.49013257027867,1.417215856369789e-7,7
episcopacy,1.2682683486723344e-5,89.49013257027867,1.417215856369789e-7,7
laburnums,2.536536697344669e-5,89.49013257027867,2.834431712739578e-7,14
lawgivers,1.2682683486723344e-5,89.49013257027867,1.417215856369789e-7,7
phasis,1.2682683486723344e-5,89.49013257027867,1.417215856369789e-7,7
sacristan,1.2682683486723344e-5,89.49013257027867,1.417215856369789e-7,7
Transfiguration,1.2682683486723344e-5,89.49013257027867,1.417215856369789e-7,7
wormy,1.2682683486723344e-5,89.49013257027867,1.417215856369789e-7,7
chapels,1.1837171254275121e-4,87.26400986952548,1.3564780339539409e-6,67
porch,8.074641819880529e-4,87.08028183876462,9.272640888819477e-6,458
hassock,2.1137805811205574e-5,87.0042955544376,2.429512896633924e-7,12
mendacity,2.1137805811205574e-5,87.0042955544376,2.429512896633924e-7,12
Sabbaths,2.1137805811205574e-5,87.0042955544376,2.429512896633924e-7,12
Tables,2.1137805811205574e-5,87.0042955544376,2.429512896633924e-7,12
congregation,8.793327217461519e-4,86.00503829856486,1.0224200106667763e-5,505
catacombs,2.9592928135687803e-5,85.98071560673833,3.441809936898059e-7,17
landowners,2.9592928135687803e-5,85.98071560673833,3.441809936898059e-7,17
neighbourhoods,2.9592928135687803e-5,85.98071560673833,3.441809936898059e-7,17
ringers,2.9592928135687803e-5,85.98071560673833,3.441809936898059e-7,17
schoolhouse,2.9592928135687803e-5,85.98071560673833,3.441809936898059e-7,17
piazza,1.3105439602947456e-4,85.17262617434419,1.5386915012014852e-6,76
chancel,2.2406074159877907e-4,85.13035688095741,2.631972304686751e-6,130
hierarchy,4.650317278465226e-5,85.07086676433897,5.46640401742633e-7,27
graves,5.115349006311749e-4,84.2201580966956,6.07378224158481e-6,300
accouchement,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
bulkheads,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
chilblains,1.691024464896446e-5,83.52412373226011,2.02459408052827e-7,10
CHURCH,1.691024464896446e-5,83.52412373226011,2.02459408052827e-7,10
citadels,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
Coquet,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
creators,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
espousal,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
flagstone,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
furry,1.691024464896446e-5,83.52412373226011,2.02459408052827e-7,10
ivies,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
latheron,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
marjoram,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
obscenity,1.691024464896446e-5,83.52412373226011,2.02459408052827e-7,10
Pietà,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
ringin,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
theses,3.382048929792892e-5,83.52412373226011,4.04918816105654e-7,20
tumbledown,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
washerwomen,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
waterspout,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
wharfs,8.45512232448223e-6,83.52412373226011,1.012297040264135e-7,5
Yankees,1.691024464896446e-5,83.52412373226011,2.02459408052827e-7,10
Monastery,2.536536697344669e-5,83.5241237322601,3.036891120792405e-7,15
preachin,2.536536697344669e-5,83.5241237322601,3.036891120792405e-7,15
predestination,2.536536697344669e-5,83.5241237322601,3.036891120792405e-7,15
steeples,7.609610092034006e-5,83.5241237322601,9.110673362377215e-7,45
tenet,2.536536697344669e-5,83.5241237322601,3.036891120792405e-7,15
litany,4.650317278465226e-5,82.03262152275545,5.668863425479156e-7,28
stiles,3.804805046017003e-5,81.70838191199357,4.6565663852150213e-7,23
tombs,2.4097098624774354e-4,81.5218330948429,2.9559073575712744e-6,146
tablet,9.723390673154564e-5,81.40062906110094,1.1945105075116793e-6,59
Curates,2.9592928135687803e-5,81.20400918414175,3.644269344950886e-7,18
Hebrews,5.9185856271375605e-5,81.20400918414175,7.288538689901772e-7,36
spire,1.986953746253324e-4,81.1081366821534,2.449758837439207e-6,121
parishioners,3.0861196484360137e-4,81.08059883583759,3.8062368713931475e-6,188
responses,1.0991659021826899e-4,81.03086630741652,1.3564780339539409e-6,67
lackey,5.073073394689338e-5,80.8297971602517,6.276241649637637e-7,31
archbishops,2.1137805811205574e-5,80.31165743486548,2.631972304686751e-7,13
pediment,2.1137805811205574e-5,80.31165743486548,2.631972304686751e-7,13
Welshmen,2.1137805811205574e-5,80.31165743486548,2.631972304686751e-7,13
steeple,2.95929281356878e-4,79.87279591882795,3.7050071673667343e-6,183
orthodoxy,6.764097859585784e-5,79.54678450691439,8.503295138218734e-7,42
cluck,1.2682683486723344e-5,78.30386599899383,1.6196752644226162e-7,8
groundsel,1.2682683486723344e-5,78.30386599899383,1.6196752644226162e-7,8
hawkers,2.536536697344669e-5,78.30386599899383,3.2393505288452323e-7,16
novitiate,1.2682683486723344e-5,78.30386599899383,1.6196752644226162e-7,8
parity,1.2682683486723344e-5,78.30386599899383,1.6196752644226162e-7,8
phantasms,1.2682683486723344e-5,78.30386599899383,1.6196752644226162e-7,8
Swords,1.2682683486723344e-5,78.30386599899383,1.6196752644226162e-7,8
clearings,1.691024464896446e-5,75.93102157478191,2.227053488581097e-7,11
dissenter,3.382048929792892e-5,75.93102157478191,4.454106977162194e-7,22
eyrie,1.691024464896446e-5,75.93102157478191,2.227053488581097e-7,11
goer,3.382048929792892e-5,75.93102157478191,4.454106977162194e-7,22
haters,1.691024464896446e-5,75.93102157478191,2.227053488581097e-7,11
limber,1.691024464896446e-5,75.93102157478191,2.227053488581097e-7,11
marketplace,1.691024464896446e-5,75.93102157478191,2.227053488581097e-7,11
niches,3.382048929792892e-5,75.93102157478191,4.454106977162194e-7,22
pollards,1.691024464896446e-5,75.93102157478191,2.227053488581097e-7,11
rasping,1.691024464896446e-5,75.93102157478191,2.227053488581097e-7,11
rheumatisms,1.691024464896446e-5,75.93102157478191,2.227053488581097e-7,11
Schedule,1.691024464896446e-5,75.93102157478191,2.227053488581097e-7,11
sickliness,1.691024464896446e-5,75.93102157478191,2.227053488581097e-7,11
Tax,1.691024464896446e-5,75.93102157478191,2.227053488581097e-7,11
laggard,2.1137805811205574e-5,74.57511047523224,2.834431712739578e-7,14
mater,2.1137805811205574e-5,74.57511047523224,2.834431712739578e-7,14
palatine,2.1137805811205574e-5,74.57511047523224,2.834431712739578e-7,14
pickaxes,2.1137805811205574e-5,74.57511047523224,2.834431712739578e-7,14
sabots,2.1137805811205574e-5,74.57511047523224,2.834431712739578e-7,14
mignonette,2.536536697344669e-5,73.69775623434714,3.441809936898059e-7,17
minarets,2.536536697344669e-5,73.69775623434714,3.441809936898059e-7,17
taxation,5.4958295109134495e-5,73.36578435941765,7.4909980979546e-7,37
monuments,1.437370795161979e-4,73.19124244579493,1.963856258112422e-6,97
wayfarers,2.9592928135687803e-5,73.08360826572758,4.04918816105654e-7,20
scriptures,3.382048929792892e-5,72.62967281066095,4.6565663852150213e-7,23
trombone,3.804805046017003e-5,72.28049169137893,5.263944609373502e-7,26
heretics,8.45512232448223e-5,72.00355494160354,1.1742645667063966e-6,58
tithe,1.0146146789378675e-4,71.59210605622295,1.417215856369789e-6,70
churchmen,7.186853975809894e-5,70.99550517242108,1.012297040264135e-6,50
amiableness,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
antitheses,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
atheists,1.691024464896446e-5,69.6034364435501,2.429512896633924e-7,12
byeways,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
catchers,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
cauldrife,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
census,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
Charities,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
credo,1.691024464896446e-5,69.6034364435501,2.429512896633924e-7,12
declaimer,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
elergyman,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
façades,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
gondoliers,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
landslip,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
listenin,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
litanies,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
neighbourliness,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
ness,3.382048929792892e-5,69.6034364435501,4.859025793267848e-7,24
nightshade,1.691024464896446e-5,69.6034364435501,2.429512896633924e-7,12
Observatory,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
penknives,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
Position,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
Precincts,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
Proctors,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
pullets,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
referee,1.691024464896446e-5,69.6034364435501,2.429512896633924e-7,12
seceders,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
shoplifters,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
slovenliness,1.691024464896446e-5,69.6034364435501,2.429512896633924e-7,12
Surveyor,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
tabernacles,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
tempore,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
triad,8.45512232448223e-6,69.6034364435501,1.214756448316962e-7,6
babbies,1.2682683486723344e-5,69.60343644355008,1.822134672475443e-7,9
brooklet,1.2682683486723344e-5,69.60343644355008,1.822134672475443e-7,9
carmen,1.2682683486723344e-5,69.60343644355008,1.822134672475443e-7,9
chandlers,1.2682683486723344e-5,69.60343644355008,1.822134672475443e-7,9
deans,4.650317278465226e-5,69.60343644355008,6.681160465743291e-7,33
Divines,1.2682683486723344e-5,69.60343644355008,1.822134672475443e-7,9
godmothers,2.536536697344669e-5,69.60343644355008,3.644269344950886e-7,18
gorgeousness,1.2682683486723344e-5,69.60343644355008,1.822134672475443e-7,9
Harvilles,2.536536697344669e-5,69.60343644355008,3.644269344950886e-7,18
linings,2.1137805811205574e-5,69.60343644355008,3.036891120792405e-7,15
macaroons,1.2682683486723344e-5,69.60343644355008,1.822134672475443e-7,9
originators,1.2682683486723344e-5,69.60343644355008,1.822134672475443e-7,9
packer,1.2682683486723344e-5,69.60343644355008,1.822134672475443e-7,9
schismatics,1.2682683486723344e-5,69.60343644355008,1.822134672475443e-7,9
showmen,1.2682683486723344e-5,69.60343644355008,1.822134672475443e-7,9
siesta,2.1137805811205574e-5,69.60343644355008,3.036891120792405e-7,15
sprites,2.536536697344669e-5,69.60343644355008,3.644269344950886e-7,18
Trebians,1.2682683486723344e-5,69.60343644355008,1.822134672475443e-7,9
watchmaker,2.9592928135687803e-5,69.60343644355008,4.251647569109367e-7,21
fife,5.9185856271375605e-5,67.98475187509543,8.705754546271561e-7,43
buttress,5.4958295109134495e-5,67.86335053246133,8.09837632211308e-7,40
popery,3.804805046017003e-5,67.11759942770901,5.668863425479156e-7,28
yew,1.8178512997636792e-4,67.00629329267134,2.7129560679078818e-6,134
hedgerows,1.0568902905602787e-4,66.92638119572123,1.5791833828120506e-6,78
aberrations,2.9592928135687803e-5,66.43964387793417,4.454106977162194e-7,22
Thias,2.9592928135687803e-5,66.43964387793417,4.454106977162194e-7,22
vane,2.9592928135687803e-5,66.43964387793417,4.454106977162194e-7,22
liturgy,2.536536697344669e-5,65.94009768336323,3.846728753003713e-7,19
pulpit,6.087688073627205e-4,65.50911665275302,9.292886829624759e-6,459
faiths,2.1137805811205574e-5,65.25322166582819,3.2393505288452323e-7,16
livers,2.1137805811205574e-5,65.25322166582819,3.2393505288452323e-7,16
powdery,2.1137805811205574e-5,65.25322166582819,3.2393505288452323e-7,16
beadle,2.7056391438343136e-4,64.55970916503196,4.190909746693519e-6,207
crypt,3.382048929792892e-5,64.24932594789239,5.263944609373502e-7,26
dirges,1.691024464896446e-5,64.24932594789239,2.631972304686751e-7,13
harmonium,1.691024464896446e-5,64.24932594789239,2.631972304686751e-7,13
insistence,1.691024464896446e-5,64.24932594789239,2.631972304686751e-7,13
marts,1.691024464896446e-5,64.24932594789239,2.631972304686751e-7,13
neice,1.691024464896446e-5,64.24932594789239,2.631972304686751e-7,13
pedestals,1.691024464896446e-5,64.24932594789239,2.631972304686751e-7,13
playbill,1.691024464896446e-5,64.24932594789239,2.631972304686751e-7,13
receptacles,3.382048929792892e-5,64.24932594789239,5.263944609373502e-7,26
smocks,1.691024464896446e-5,64.24932594789239,2.631972304686751e-7,13
Transactions,1.691024464896446e-5,64.24932594789239,2.631972304686751e-7,13
dignitaries,7.609610092034006e-5,63.70484013477465,1.1945105075116793e-6,59
mobs,2.9592928135687803e-5,63.55096370932833,4.6565663852150213e-7,23
priestcraft,2.9592928135687803e-5,63.55096370932833,4.6565663852150213e-7,23
rebuilding,2.9592928135687803e-5,63.55096370932833,4.6565663852150213e-7,23
register,2.1560561927429686e-4,63.388843903947404,3.4013180552874935e-6,168
bells,8.624224770971874e-4,62.73535066782423,1.3746993806786954e-5,679
climbers,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
Collect,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
cranes,2.536536697344669e-5,62.643092799195074,4.04918816105654e-7,20
cymbal,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
drams,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
earliness,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
eddy,2.536536697344669e-5,62.643092799195074,4.04918816105654e-7,20
enhancement,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
maws,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
media,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
Poultry,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
respectabilities,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
Snowes,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
statu,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
vegetarian,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
wetness,1.2682683486723344e-5,62.643092799195074,2.02459408052827e-7,10
goers,3.804805046017003e-5,62.64309279919507,6.07378224158481e-7,30
sects,5.9185856271375605e-5,62.19881554530007,9.515592178482869e-7,47
choir,0.00026633635322119025,61.760795717516274,4.312385391525215e-6,213
firstborn,2.1137805811205574e-5,61.414796861955956,3.441809936898059e-7,17
maggots,2.1137805811205574e-5,61.414796861955956,3.441809936898059e-7,17
sabbath,4.227561162241115e-5,61.414796861955956,6.883619873796118e-7,34
conventicle,2.9592928135687803e-5,60.90300688810632,4.859025793267848e-7,24
slungr,5.9185856271375605e-5,60.90300688810632,9.718051586535696e-7,48
pastry,1.395095183539568e-4,60.44508954308297,2.3080372518022278e-6,114
excommunication,5.4958295109134495e-5,60.32297825107674,9.110673362377215e-7,45
mounts,6.341341743361672e-5,60.2337430761491,1.0527889218747005e-6,52
administrators,8.45512232448223e-6,59.66008838018579,1.417215856369789e-7,7
